,BID
0,36549
1,36895
2,36924
3,36935
4,36939
5,36944
6,36946
7,36951
8,36957
9,36965
10,36979
11,36985
12,37001
13,37010
14,37020
15,37021
16,37025
17,37027
18,37029
19,37033
20,37035
21,37046
22,37054
23,37055
24,37062
25,37063
26,37070
27,37075
28,37079
29,37089
30,37095
31,37104
32,37110
33,37113
34,37121
35,37126
36,37129
37,37134
38,37139
39,37140
40,37144
41,37165
42,37167
43,37178
44,37182
45,37184
46,37191
47,37200
48,37202
49,37206
50,37212
51,37215
52,37217
53,37221
54,37228
55,37242
56,37245
57,37246
58,37248
59,37252
60,37267
61,37270
62,37306
63,37313
64,37321
65,37339
66,37342
67,37347
68,37366
69,37396
70,37412
71,37436
72,37441
73,37445
74,37448
75,37467
76,37468
77,37481
78,37512
79,37518
80,37522
81,37534
82,37556
83,37610
84,37618
85,37640
86,37654
87,37670
88,37687
89,37704
90,37719
91,37725
92,37728
93,37743
94,37748
95,37783
96,37824
97,37845
98,37865
99,37874
100,37995
101,38020
102,38382
103,38401
104,38567
