,BID
0,797
1,799
2,810
3,819
4,833
5,846
6,855
7,856
8,886
9,898
10,905
11,907
12,912
13,933
14,978
15,1034
16,1041
17,1043
18,1045
19,1065
20,1067
21,1075
22,1087
23,1090
24,1092
25,1125
26,1128
27,1130
28,1133
29,1139
30,1148
31,1154
32,1171
33,1185
34,1197
35,1201
36,1208
37,1215
38,1222
39,1225
40,1226
41,1235
42,1237
43,1238
44,1240
45,1246
46,1248
47,1249
48,1251
49,1261
50,1263
51,1264
52,1266
53,1268
54,1271
55,1272
56,1273
57,1275
58,1279
59,1280
60,1284
61,1286
62,1290
63,1299
64,1308
65,1321
66,1323
67,1326
68,1333
69,1336
70,1349
71,1351
72,1352
73,1357
74,1360
75,1364
76,1369
77,1372
78,1374
79,1376
80,1377
81,1383
82,1386
83,1387
84,1388
85,1398
86,1399
87,1403
88,1408
89,1410
90,1413
91,1416
92,1420
93,1426
94,1427
95,1432
96,1433
97,1438
98,1439
99,1443
100,1445
101,1447
102,1451
103,1457
104,1459
105,1460
106,1462
107,1463
108,1469
109,1470
110,1472
111,1473
112,1487
113,1494
114,1495
115,1496
116,1498
117,1502
118,1505
119,1507
120,1510
121,1511
122,1517
123,1547
124,1553
125,1563
126,1567
127,1568
128,1574
129,1579
130,1584
131,1585
132,1591
133,1598
134,1602
135,1607
136,1610
137,1616
138,1619
139,1623
140,1628
141,1632
142,1636
143,1639
144,1640
145,1641
146,1648
147,1649
148,1658
149,1659
150,1670
151,1672
152,1675
153,1677
154,1678
155,1680
156,1682
157,1684
158,1687
159,1694
160,1695
161,1696
162,1699
163,1701
164,1707
165,1713
166,1715
167,1723
168,1730
169,1734
170,1739
171,1742
172,1746
173,1749
174,1765
175,1774
176,1775
177,1778
178,1797
179,1800
180,1806
181,1814
182,1820
183,1825
184,1827
185,1834
186,1846
187,1852
188,1859
189,1862
190,1886
191,1900
192,1903
193,1907
194,1931
195,1939
196,1962
197,1973
198,1980
199,1990
200,1991
201,2016
202,2020
203,2040
204,2041
205,2055
206,2057
207,2069
208,2079
209,2080
210,2084
211,2089
212,2092
213,2105
214,2121
215,2131
216,2134
217,2137
218,2143
219,2144
220,2150
221,2155
222,2157
223,2163
224,2172
225,2173
226,2182
227,2191
228,2193
229,2200
230,2222
231,2225
232,2234
233,2242
234,2247
235,2249
236,2256
237,2262
238,2307
239,2354
240,2355
241,2428
242,2473
243,2478
244,2491
245,2512
246,2523
247,2528
248,2539
249,2544
250,2553
251,2567
252,2576
253,2581
254,2584
255,2592
256,2598
257,2614
258,2638
259,2666
260,2675
261,2689
262,2714
263,2721
264,2722
265,2735
266,2745
267,2751
268,2756
269,2763
270,2769
271,2774
272,2780
273,2784
274,2789
275,2808
276,2834
277,2837
278,2842
279,2851
280,2856
281,2857
282,2860
283,2861
284,2923
285,2950
286,2963
287,2984
288,2995
289,3007
290,3011
291,3024
292,3051
293,3056
294,3062
295,3096
296,3127
297,3157
298,3198
299,3206
300,3218
301,3225
302,3246
303,3262
304,3269
305,3296
306,3314
307,3324
308,3344
309,3349
310,3356
311,3357
312,3367
313,3378
314,3383
315,3387
316,3399
317,3409
318,3427
319,3441
320,3477
321,3489
322,3495
323,3501
324,3516
325,3550
326,3558
327,3581
328,3606
329,3626
330,3650
331,3656
332,3667
333,3714
334,3757
335,3761
336,3795
337,3823
338,3829
339,3833
340,3848
341,3859
342,3881
343,3889
344,3895
345,3896
346,3919
347,3921
348,3937
349,3948
350,3970
351,3998
352,4021
353,4023
354,4030
355,4045
356,4219
357,4285
358,4291
359,4296
360,4313
361,4380
362,4396
363,4427
364,4457
365,4493
366,4570
367,4571
368,4595
369,4626
370,4696
371,4699
372,4700
373,4716
374,4753
375,4806
376,4890
377,4898
378,4931
379,4939
380,4957
381,5036
382,5039
383,5129
384,5169
385,5181
386,5185
387,5206
388,5225
389,5255
390,5318
391,5320
392,5323
393,5325
394,5326
395,5374
396,5376
397,5399
398,5402
399,5410
400,5411
401,5415
402,5416
403,5417
404,5421
405,5443
406,5472
407,5485
408,5531
409,5562
410,5566
411,5569
412,5612
413,5621
414,5657
415,5669
416,5698
417,5714
418,5737
419,5754
420,5760
421,5835
422,5837
423,5847
424,5855
425,5864
426,5904
427,5909
428,5920
429,5927
430,5948
431,5953
432,5965
433,5989
434,5990
435,5995
436,5999
437,6015
438,6019
439,6025
440,6033
441,6035
442,6043
443,6047
444,6052
445,6062
446,6065
447,6066
448,6071
449,6072
450,6073
451,6075
452,6076
453,6078
454,6079
455,6080
456,6081
457,6082
458,6084
459,6085
460,6086
461,6089
462,6091
463,6096
464,6097
465,6099
466,6100
467,6103
468,6108
469,6109
470,6111
471,6112
472,6113
473,6114
474,6115
475,6116
476,6118
477,6119
478,6120
479,6122
480,6123
481,6125
482,6126
483,6127
484,6128
485,6130
486,6132
487,6136
488,6138
489,6141
490,6142
491,6145
492,6146
493,6147
494,6150
495,6151
496,6153
497,6154
498,6155
499,6156
500,6157
501,6158
502,6159
503,6161
504,6174
505,6175
506,6209
507,6211
508,6227
509,6228
510,6239
511,6240
512,6245
513,6247
514,6249
515,6261
516,6262
517,6263
518,6270
519,6275
520,6276
521,6278
522,6286
523,6288
524,6290
525,6294
526,6300
527,6305
528,6315
529,6316
530,6318
531,6320
532,6322
533,6323
534,6325
535,6330
536,6333
537,6340
538,6342
539,6358
540,6384
541,6390
542,6392
543,6404
544,6418
545,6437
546,6439
547,6442
548,6444
549,6452
550,6454
551,6464
552,6465
553,6476
554,6486
555,6489
556,6496
557,6504
558,6512
559,6527
560,6533
561,6535
562,6537
563,6544
564,6545
565,6548
566,6558
567,6560
568,6568
569,6572
570,6584
571,6591
572,6604
573,6606
574,6611
575,6617
576,6618
577,6623
578,6625
579,6626
580,6630
581,6631
582,6637
583,6639
584,6641
585,6642
586,6649
587,6653
588,6654
589,6662
590,6664
591,6673
592,6678
593,6679
594,6684
595,6686
596,6689
597,6691
598,6698
599,6701
600,6702
601,6703
602,6704
603,6709
604,6715
605,6716
606,6717
607,6720
608,6728
609,6733
610,6734
611,6738
612,6742
613,6755
614,6756
615,6757
616,6763
617,6767
618,6768
619,6770
620,6782
621,6783
622,6792
623,6793
624,6796
625,6800
626,6801
627,6803
628,6809
629,6812
630,6815
631,6816
632,6829
633,6838
634,6841
635,6845
636,6849
637,6850
638,6853
639,6857
640,6860
641,6863
642,6864
643,6872
644,6874
645,6876
646,6877
647,6880
648,6882
649,6884
650,6889
651,6893
652,6894
653,6896
654,6899
655,6901
656,6903
657,6914
658,6917
659,6925
660,6926
661,6927
662,6930
663,6936
664,6946
665,6948
666,6951
667,6953
668,6955
669,6958
670,6959
671,6969
672,6976
673,6979
674,6982
675,6983
676,6984
677,7004
678,7009
679,7017
680,7027
681,7028
682,7046
683,7062
684,7066
685,7086
686,7089
687,7092
688,7093
689,7113
690,7120
691,7125
692,7140
693,7143
694,7155
695,7156
696,7160
697,7161
698,7164
699,7165
700,7189
701,7191
702,7215
703,7216
704,7219
705,7228
706,7229
707,7232
708,7260
709,7277
710,7278
711,7331
712,7334
713,7335
714,7455
715,7524
716,7538
717,7545
718,7547
719,7559
720,7595
721,7672
722,7679
723,7737
724,7769
725,7825
726,7926
727,7957
728,7959
729,7963
730,7990
731,8020
732,8074
733,8084
