,BID
0,22471
1,22584
2,22597
3,22681
4,22700
5,22790
6,22835
7,22836
8,22892
9,22903
10,22919
11,22947
12,22964
13,23046
14,23081
15,23148
16,23155
17,23163
18,23169
19,23178
20,23188
21,23201
22,23209
23,23228
24,23292
25,23299
26,23322
27,23352
28,23361
29,23418
30,23508
31,23526
32,23571
33,23603
34,23622
35,23731
36,23750
37,23766
38,23795
39,23825
40,23831
41,23832
42,23836
43,23838
44,23845
45,23863
46,23864
47,23911
48,23930
49,23936
50,23945
51,23949
52,23950
53,23962
54,23965
55,23968
56,23970
57,23971
58,23972
59,23973
60,23976
61,23988
62,23990
63,23994
64,24001
65,24003
66,24007
67,24009
68,24010
69,24044
70,24179
71,24186
72,24200
73,24268
74,24317
75,24342
76,24375
77,24406
78,24408
79,24421
80,24442
81,24449
82,24454
83,24500
84,24598
85,24621
86,24743
87,24744
88,24894
89,24900
90,25019
91,25060
92,25075
93,25226
94,25236
95,25240
96,25271
97,25286
98,25289
99,25290
100,25296
101,25313
102,25345
103,25349
104,25355
105,25360
106,25365
107,25390
108,25402
109,25422
110,25485
111,25498
112,25540
113,25614
