,customer,weight,round,length
0,"[45, 75, 46, 88, 87, 86, 38, 39, 40, 28, 20, 26]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",0,4181.535419272001
1,"[62, 52, 53, 54, 48, 60, 61, 83, 66, 65, 64, 63]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0,3847.2206479250003
2,"[96, 31, 81]","[7, 7, 1]",0,1465.5382169302
3,"[78, 25, 95, 97]","[3, 4, 1, 7]",0,1649.843891142
4,"[85, 72, 73, 82]","[7, 2, 3, 3]",0,2268.228600861
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[93, 24, 21, 29]","[1, 2, 1, 1]",1,5666.879233806
9,[],[],1,0.0
