,customer,weight,round,length
0,"[180, 132, 134, 26, 27, 110, 116, 181, 175, 19, 156, 21, 176]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",0,3452.54373798
1,"[133, 22, 213, 62, 63, 186, 64, 185, 184, 157, 183]","[1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2]",0,2854.7585603279995
2,"[204, 205, 201, 13, 25, 16, 144, 86, 220, 88, 87]","[1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1]",1,6518.4699156428
3,"[56, 57, 60, 128, 129, 174, 158, 223, 42, 71, 72, 215, 214]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",1,5438.626982895401
4,"[0, 188, 65, 66, 67, 194, 69, 192, 35, 104]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 4]",2,8791.620199268
5,"[45, 46, 201, 31, 121, 120, 119, 29, 138, 68, 222, 93, 52, 54, 209]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,8281.270858254
6,"[105, 228, 230, 149, 148, 193]","[3, 1, 1, 1, 7, 2]",3,6006.921962201
7,"[97, 5, 7, 9, 211, 12, 94, 11, 10, 8, 152, 83]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1]",3,13105.863893044901
8,"[6, 199, 76, 82, 172, 80, 78, 77, 107, 106]","[2, 1, 1, 3, 1, 1, 1, 1, 1, 2]",4,20979.254278363
9,"[98, 147, 162, 150, 163, 160, 145, 226, 168]","[1, 1, 1, 1, 1, 1, 1, 2, 1]",4,7236.765559580998
