,BID
0,7144
1,7240
2,7393
3,7421
4,7440
5,7525
6,7530
7,7617
8,7716
9,7733
10,7775
11,7830
12,7836
13,7860
14,7892
15,7930
16,7952
17,7985
18,7987
19,7992
20,7996
21,8017
22,8030
23,8091
24,8100
25,8113
26,8114
27,8139
28,8147
29,8151
30,8165
31,8190
32,8217
33,8249
34,8255
35,8280
36,8282
37,8303
38,8304
39,8318
40,8319
41,8331
42,8353
43,8367
44,8375
45,8403
46,8411
47,8412
48,8425
49,8427
50,8433
51,8451
52,8465
53,8502
54,8503
55,8505
56,8543
57,8551
58,8554
59,8559
60,8563
61,8573
62,8579
63,8587
64,8614
65,8615
66,8637
67,8655
68,8675
69,8698
70,8713
71,8721
72,8723
73,8749
74,8755
75,8766
76,8777
77,8814
78,8871
79,8872
80,8874
81,8880
82,8907
83,8915
84,8924
85,8925
86,8929
87,8949
88,8954
89,8960
90,8981
91,8982
92,8994
93,9005
94,9026
95,9038
96,9040
97,9053
98,9054
99,9061
100,9072
101,9075
102,9076
103,9081
104,9083
105,9097
106,9107
107,9108
108,9111
109,9114
110,9125
111,9136
112,9143
113,9151
114,9212
115,9240
116,9244
117,9249
118,9262
119,9266
120,9275
121,9281
122,9289
123,9293
124,9294
125,9307
126,9311
127,9312
128,9324
129,9339
130,9341
131,9344
132,9345
133,9347
134,9355
135,9356
136,9363
137,9366
138,9370
139,9371
140,9374
141,9377
142,9379
143,9388
144,9390
145,9395
146,9396
147,9397
148,9403
149,9407
150,9414
151,9423
152,9428
153,9430
154,9431
155,9435
156,9439
157,9467
158,9472
159,9481
160,9495
161,9502
162,9504
163,9515
164,9544
165,9550
166,9559
167,9563
168,9571
169,9576
170,9579
171,9581
172,9582
173,9584
174,9589
175,9604
176,9620
177,9631
178,9656
179,9666
180,9667
181,9671
182,9699
183,9700
184,9723
185,9735
186,9737
187,9739
188,9750
189,9764
190,9774
191,9776
192,9790
193,9791
194,9794
195,9797
196,9801
197,9832
198,9833
199,9838
200,9849
201,9857
202,9869
203,9880
204,9882
205,9897
206,9898
207,9906
208,9908
209,9937
210,9939
211,9962
212,9963
213,9966
214,9968
215,9995
216,10016
217,10023
218,10027
219,10053
220,10065
221,10084
222,10088
223,10105
224,10106
225,10116
226,10130
227,10148
228,10172
229,10173
230,10184
231,10195
232,10197
233,10233
234,10245
235,10251
236,10253
237,10281
238,10289
239,10304
240,10317
241,10322
242,10335
243,10355
244,10358
245,10432
246,10583
247,10633
248,10670
249,10690
