,BID
0,37628
1,38819
2,38822
3,38850
4,38855
5,38863
6,38901
7,38903
8,38925
9,38930
10,38977
11,38984
12,38991
13,39035
14,39042
15,39072
16,39073
17,39086
18,39087
19,39096
20,39099
21,39112
22,39118
23,39141
24,39151
25,39154
26,39178
27,39193
28,39207
29,39221
30,39224
31,39236
32,39253
33,39255
34,39261
35,39281
36,39284
37,39288
38,39311
39,39321
40,39330
41,39361
42,39362
43,39367
44,39368
45,39371
46,39373
47,39395
48,39403
49,39405
50,39409
51,39427
52,39428
53,39436
54,39437
55,39443
56,39467
57,39478
58,39496
59,39497
60,39500
61,39511
62,39527
63,39530
64,39546
65,39551
66,39558
67,39587
68,39607
69,39611
70,39638
71,39649
72,39656
73,39657
74,39665
75,39719
76,39733
77,39736
78,39767
79,39778
80,39787
81,39789
82,39793
83,39820
84,39829
85,39842
86,39893
87,39899
88,40067
89,40104
90,40202
91,40232
92,40327
93,40359
94,40473
95,40574
96,40596
97,40597
98,40633
99,40718
100,40792
101,40811
102,40875
103,40908
104,40940
105,40953
106,41049
107,41165
108,41208
109,41261
110,41271
111,41286
112,41305
113,41313
114,41333
115,41399
116,41400
117,41458
118,41479
119,41501
120,41511
121,41546
122,41550
123,41561
124,41577
125,41578
126,41579
127,41592
128,41594
129,41598
130,41605
131,41617
132,41624
133,41625
134,41628
135,41634
136,41642
137,41646
138,41647
139,41650
140,41652
141,41657
142,41658
143,41666
144,41669
145,41671
146,41678
147,41679
148,41683
149,41691
150,41694
151,41697
152,41700
153,41706
154,41709
155,41710
156,41715
157,41718
158,41719
159,41724
160,41735
161,41740
162,41741
163,41744
164,41747
165,41754
166,41756
167,41757
168,41761
169,41765
170,41769
171,41770
172,41771
173,41777
174,41781
175,41782
176,41784
177,41785
178,41787
179,41791
180,41795
181,41798
182,41799
183,41802
184,41807
185,41808
186,41810
187,41816
188,41821
189,41827
190,41829
191,41830
192,41836
193,41837
194,41840
195,41841
196,41842
197,41845
198,41846
199,41847
200,41848
201,41851
202,41854
203,41864
204,41867
205,41869
206,41875
207,41877
208,41883
209,41886
210,41889
211,41890
212,41892
213,41897
214,41899
215,41900
216,41902
217,41917
218,41918
219,41922
220,41923
221,41925
222,41927
223,41934
224,41935
225,41941
226,41943
227,41944
228,41946
229,41952
230,41954
231,41962
232,41968
233,41972
234,41974
235,41975
236,41977
237,41978
238,41985
239,41986
240,41989
241,41991
242,41998
243,42001
244,42002
245,42004
246,42007
247,42014
248,42019
249,42024
250,42025
251,42030
252,42035
253,42036
254,42038
255,42043
256,42054
257,42057
258,42059
259,42061
260,42062
261,42064
262,42067
263,42071
264,42072
265,42081
266,42087
267,42098
268,42099
269,42103
270,42114
271,42121
272,42123
273,42125
274,42135
275,42139
276,42145
277,42153
278,42154
279,42158
280,42159
281,42165
282,42171
283,42172
284,42179
285,42183
286,42185
287,42186
288,42188
289,42197
290,42198
291,42206
292,42209
293,42211
294,42217
295,42228
296,42229
297,42230
298,42236
299,42237
300,42247
301,42254
302,42256
303,42257
304,42260
305,42271
306,42277
307,42289
308,42290
309,42308
310,42319
311,42328
312,42346
313,42357
314,42372
315,42373
316,42405
317,42406
318,42410
319,42417
320,42453
321,42460
322,42465
323,42484
324,42501
325,42506
326,42517
327,42529
328,42530
329,42534
330,42535
331,42571
332,42574
333,42581
334,42583
335,42588
336,42607
337,42618
338,42622
339,42633
340,42637
341,42664
342,42675
343,42676
344,42681
345,42700
346,42708
347,42709
348,42712
349,42717
350,42726
351,42730
352,42741
353,42765
354,42840
355,42912
356,43088
357,43121
358,43131
359,43144
360,43176
361,43181
362,43187
363,43205
364,43266
365,43293
366,43308
367,43313
368,43323
369,43351
370,43398
371,43427
372,43446
373,43468
374,43518
375,43529
376,44161
377,44186
378,44349
379,44379
380,44395
381,44404
