,BID
0,23098
1,23111
2,23114
3,23147
4,23187
5,23256
6,23264
7,23346
8,23395
9,23403
10,23462
11,23553
12,23560
13,23612
14,23660
15,23689
16,23782
17,23839
18,23902
19,23938
20,23954
21,24012
22,24023
23,24048
24,24076
25,24098
26,24130
27,24138
28,24185
29,24205
30,24290
31,24293
32,24332
33,24334
34,24376
35,24388
36,24407
37,24462
38,24468
39,24525
40,24545
41,24599
42,24640
43,24659
44,24667
45,24713
46,24748
47,24749
48,24767
49,24783
50,24831
51,24843
52,24877
53,24886
54,24903
55,24909
56,24913
57,24954
58,24988
59,25005
60,25020
61,25054
62,25081
63,25082
64,25106
65,25111
66,25113
67,25130
68,25140
69,25157
70,25177
71,25182
72,25208
73,25233
74,25244
75,25253
76,25269
77,25302
78,25318
79,25326
80,25330
81,25348
82,25382
83,25393
84,25398
85,25409
86,25423
87,25427
88,25431
89,25437
90,25443
91,25469
92,25479
93,25495
94,25506
95,25512
96,25529
97,25542
98,25548
99,25552
100,25558
101,25575
102,25612
103,25649
104,25653
105,25671
106,25673
107,25689
108,25700
109,25707
