,customer,weight,round,length
0,"[69, 36, 37, 50]","[10, 2, 1, 2]",0,1098.959939468
1,"[57, 79, 102, 13, 45, 99, 0, 103]","[2, 1, 1, 1, 6, 1, 1, 2]",0,3154.554749309
2,"[67, 84, 83, 42, 43, 41, 35, 51, 39, 38, 72]","[1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1]",0,3112.4095375857
3,"[19, 20, 95, 93, 104, 55, 11, 29, 81]","[2, 2, 1, 1, 1, 2, 2, 1, 3]",0,2738.5141391929997
4,"[24, 78, 90, 10, 92, 2, 4, 91, 32, 66]","[3, 1, 1, 1, 2, 2, 1, 2, 1, 1]",0,5893.983682118001
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[5, 12, 31, 34]","[1, 1, 1, 1]",1,5325.569287212
9,[],[],1,0.0
