,customer,weight,round,length
0,"[3, 9, 11, 16, 17, 31, 19, 37, 20, 6, 24, 38, 23, 15, 2, 36, 25, 18, 39, 29, 7, 8]","[13, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 12, 12, 12]",0,7951.466763698
