,customer,weight,round,length
0,"[75, 263, 203, 201, 114, 115, 261, 262, 46, 23, 206, 205]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,13086.109840342502
1,"[77, 76, 204, 202, 116, 71, 74, 72, 73]","[2, 3, 1, 1, 1, 1, 2, 2, 2]",0,13303.278657457002
2,"[30, 20, 19, 230, 67, 68, 152, 153, 233, 259, 260, 150, 232]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,16207.438057212998
3,"[189, 191, 197, 198, 190, 192, 70, 231, 44, 45, 43]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1]",1,16743.260983026004
4,"[139, 7, 6, 133, 124, 134, 265, 132, 161, 162]","[1, 1, 1, 1, 1, 1, 2, 3, 2, 2]",2,24648.512023753396
5,"[27, 120, 121, 125, 160, 159, 157, 49, 123, 122, 209, 239]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1]",2,5869.562340835699
6,"[196, 107, 106, 257, 69, 34, 219, 247, 245, 176, 248, 174]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",3,23622.576202699798
7,"[63, 66, 65, 84, 41, 140, 177, 142, 226, 59, 221, 37]","[2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",3,27571.391705975995
8,"[64, 181, 182, 118, 83]","[2, 3, 1, 1, 1]",4,24179.4967830256
9,"[187, 188, 185, 186, 227]","[1, 2, 2, 1, 5]",4,25400.747041377006
