,BID
0,35259
1,35263
2,35272
3,35274
4,35280
5,35332
6,35351
7,35363
8,35373
9,35384
10,35392
11,35417
12,35437
13,35442
14,35461
15,35463
16,35480
17,35483
18,35484
19,35511
20,35525
21,35536
22,35541
23,35543
24,35547
25,35559
26,35560
27,35597
28,35610
29,35623
30,35627
31,35636
32,35640
33,35652
34,35655
35,35675
36,35681
37,35730
38,35768
39,35772
40,35789
41,35791
42,35841
43,35845
44,35856
45,35857
46,35863
47,35874
48,35887
49,35897
50,35899
51,35902
52,35922
53,35925
54,35938
55,35941
56,35947
57,35980
58,35983
59,36000
60,36020
61,36042
62,36046
63,36073
64,36083
65,36086
66,36088
67,36099
68,36100
69,36102
70,36130
71,36147
72,36160
73,36196
74,36206
75,36211
76,36215
77,36219
78,36221
79,36224
80,36250
81,36259
82,36265
83,36298
84,36300
85,36301
86,36335
87,36342
88,36356
89,36369
90,36376
91,36383
92,36392
93,36395
94,36403
95,36408
96,36426
97,36439
98,36446
99,36462
100,36467
101,36473
102,36478
103,36502
104,36526
105,36528
106,36531
107,36541
108,36543
109,36567
110,36568
111,36606
112,36610
113,36617
114,36661
