,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,[35],[15],0,33.8146687494
5,[35],[15],1,33.8146687494
6,[92],[15],1,195.0098141966
7,"[35, 92]","[7, 8]",1,228.824482946
8,[92],[15],1,195.0098141966
9,[35],[15],1,33.8146687494
10,"[92, 181]","[14, 1]",2,450.4293381193
11,"[157, 105, 49, 129, 140, 138, 41, 24, 132, 106]","[1, 1, 2, 2, 1, 1, 1, 3, 1, 2]",2,3851.8251178180003
12,[92],[15],2,195.0098141966
13,[92],[15],2,195.0098141966
14,"[34, 33, 32, 98, 100, 116, 155, 150, 146, 147, 101, 99]","[2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",2,3937.507175147
15,[],[],3,0.0
16,"[23, 151, 42, 48, 153, 30, 29, 32]","[2, 2, 3, 1, 2, 1, 1, 1]",3,4687.06874047
17,[],[],3,0.0
18,"[161, 186, 162, 85]","[5, 1, 1, 1]",3,3422.7828194962003
19,[],[],3,0.0
