,customer,weight,round,length
0,"[8, 30, 15, 29, 56, 57, 26, 61, 25, 16, 21, 39, 0]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",0,2897.706816725
1,"[41, 46, 17, 13, 5, 22, 35, 58, 31, 7, 47, 1]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0,773.665149708
2,"[18, 36, 12, 33, 28, 34, 38, 49, 53, 55, 54, 40, 19]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0,1540.816294619
3,"[37, 9, 48, 24, 2, 60, 14, 27, 23, 3, 50, 52]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4]",0,3575.720536984
4,"[43, 51, 20, 59, 42, 4, 32, 11, 45, 44, 6, 10]","[3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3292.81734347
5,[],[],1,0.0
6,[],[],1,0.0
7,[53],[1],1,5448.14542668
8,[],[],1,0.0
9,[],[],1,0.0
