,customer,weight,round,length
0,"[66, 65, 43, 12, 13, 31, 14, 71, 72, 61, 60]","[1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1]",0,2159.8481868255
1,"[42, 54, 55, 41, 39, 7, 6, 67, 68]","[3, 1, 4, 1, 2, 1, 1, 1, 1]",0,4305.4591474300005
2,"[0, 58, 56, 8]","[3, 1, 4, 7]",0,4469.015718431
3,"[30, 10, 11, 29, 59, 26, 34, 70]","[1, 1, 1, 1, 5, 2, 2, 2]",0,2416.7208256125
4,"[47, 75, 15, 22, 16, 5, 35, 23, 18, 24, 25, 33]","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2]",0,2540.2724662633
5,[],[],1,0.0
6,[],[],1,0.0
7,"[20, 3, 74, 0]","[3, 1, 1, 1]",1,5513.033730989
8,[],[],1,0.0
9,[],[],1,0.0
