,customer,weight,round,length
0,"[49, 43, 40, 139, 136, 140, 75, 159, 66, 65]","[3, 1, 2, 1, 2, 1, 1, 1, 1, 2]",0,2710.878176383
1,"[41, 132, 38, 125, 124, 126, 127, 48, 36, 37, 42]","[1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0,1973.446723602
2,"[64, 85, 86, 14, 112, 111, 110, 94, 62, 84, 83, 161, 39]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0,2124.4869225676002
3,"[3, 97, 96, 32, 142, 145, 160, 33, 155, 72, 71, 134, 135]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",1,3401.5852501051995
4,"[63, 123, 122, 99, 121, 75, 120, 119, 129, 131, 109]","[3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,3753.6269110379994
5,"[7, 82, 77, 28, 16, 27, 114, 15, 113, 93, 149]","[1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1]",1,3539.2119544850007
6,"[156, 22, 23, 91, 158, 53, 61, 60, 59, 26]","[1, 3, 1, 3, 2, 1, 1, 1, 1, 1]",2,4236.369574717701
7,"[154, 147, 143, 17, 115, 116, 76, 9]","[2, 3, 1, 2, 1, 2, 1, 3]",2,5765.0560805390005
8,"[69, 79, 144, 25, 146]","[5, 4, 1, 2, 3]",2,4038.0778037100004
9,"[10, 8, 98, 54, 55, 56, 29]","[1, 1, 3, 1, 1, 1, 3]",3,5263.625834222999
10,"[44, 106, 105, 46, 104, 107, 103, 88, 6, 81, 5]","[2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",3,5398.026135893
11,"[78, 68]","[7, 3]",3,3277.7185891060003
