,customer,weight,round,length
0,"[142, 302, 46, 148, 143, 25, 235, 196, 197, 283, 282]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2]",0,2680.3104388945007
1,"[16, 67, 273, 268, 124, 267, 263, 265, 266, 256, 93, 138]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",0,3142.0707132223997
2,"[281, 278, 279, 87, 280, 79, 19, 208, 207, 195, 44, 236]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1]",0,3469.1563086327997
3,"[137, 15, 274, 14, 88, 90, 228, 141, 12]","[1, 1, 1, 1, 1, 1, 3, 3, 3]",0,1831.6717689790003
4,"[78, 277, 190, 31, 192, 193, 288, 289, 298, 297, 73]","[1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1]",0,2683.9920474934
5,"[314, 174, 39, 65, 251, 220, 219, 246, 309, 312, 310, 249, 210]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4746.6322747556
6,"[95, 162, 57, 165, 164, 151, 214, 23, 22, 209]","[1, 1, 2, 1, 1, 1, 2, 2, 1, 3]",1,5488.6522129801
7,"[130, 306, 129, 147, 120, 10, 11, 9, 295, 296, 7, 259, 260]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4417.3187671181
8,"[198, 206, 80, 199, 20, 19, 299]","[5, 1, 1, 2, 2, 2, 2]",1,4336.535840506
9,"[51, 101, 102, 241, 286, 97, 35, 34, 98, 238]","[2, 2, 1, 1, 1, 1, 3, 1, 1, 2]",1,3640.4380566647005
10,"[114, 28, 29, 104, 153, 304, 158, 159, 160, 290, 50, 49, 211, 48]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",2,19637.074166163202
11,"[227, 194, 70, 68, 64, 232, 229, 145]","[1, 1, 1, 1, 2, 2, 2, 2]",2,22701.070139819
12,"[240, 239, 213, 53, 52, 96, 285, 252]","[1, 1, 1, 2, 2, 1, 2, 2]",2,7119.5613459228
13,"[154, 291, 294, 293, 60, 308, 63, 107, 62, 61, 110, 108, 222]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",2,19118.2868062897
14,"[166, 168, 55, 113, 217, 170, 169]","[1, 2, 1, 5, 1, 3, 1]",2,4156.2455977241
