,customer,weight,round,length
0,"[13, 14, 141, 144, 143, 142, 139, 123, 124, 93, 53]","[2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0,2825.3151145187003
1,"[8, 120, 121, 122, 9, 10, 5, 4, 3]","[1, 1, 4, 2, 1, 2, 2, 1, 1]",0,3861.2589177160003
2,"[25, 112, 118, 119, 169, 7, 1, 15, 42]","[2, 1, 1, 2, 1, 2, 2, 2, 2]",0,3629.244405898
3,"[126, 85, 40, 41, 127, 101, 100]","[3, 1, 3, 2, 2, 2, 2]",0,2883.859062191
4,"[26, 27, 28, 145, 105, 125, 79, 55, 81]","[3, 3, 1, 1, 3, 1, 1, 1, 1]",0,3136.2859597670003
5,"[110, 155, 18, 154, 16, 20, 95, 132, 96, 133, 21, 19]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3879.3298987680005
6,"[63, 47, 65, 66, 137, 136, 34, 69]","[1, 1, 1, 3, 5, 1, 1, 2]",1,2998.5493834931003
7,"[151, 128, 91, 17, 158, 29, 156, 157]","[2, 2, 1, 1, 1, 1, 1, 1]",1,2372.2984490629997
8,"[99, 106, 134, 32, 46, 33, 109, 107, 108, 12]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,2775.915523393
9,"[45, 60, 130, 64, 23, 24, 37, 67]","[4, 1, 1, 1, 2, 1, 4, 1]",1,3098.2211970775
