,task,distance
0,"[0, 7, 11, 14]",4517.8301876714
1,"[1, 5, 8, 12]",7053.977208781
2,"[2, 4, 9, 13]",2925.4960361899
3,"[3, 6, 10, 15]",2811.1753082962005
