,BID
0,15878
1,15896
2,15925
3,15970
4,15998
5,16015
6,16020
7,16037
8,16041
9,16048
10,16052
11,16053
12,16054
13,16058
14,16063
15,16090
16,16093
17,16143
18,16179
19,16238
20,16263
21,16283
22,16294
23,16297
24,16304
25,16306
26,16317
27,16342
28,16355
29,16358
30,16367
31,16372
32,16373
33,16384
34,16386
35,16388
36,16395
37,16396
38,16418
39,16426
40,16440
41,16443
42,16444
43,16447
44,16458
45,16459
46,16470
47,16478
48,16481
49,16518
50,16528
51,16546
52,16558
53,16564
54,16572
55,16627
56,16712
57,16714
58,16726
59,16738
60,16741
61,16792
62,16817
63,16829
64,16849
65,16863
66,16882
67,16896
68,16912
69,16932
70,16948
71,16958
72,16961
73,16972
74,16986
75,16999
76,17002
77,17022
78,17026
79,17039
80,17041
81,17051
82,17053
83,17060
84,17062
85,17078
86,17122
87,17139
88,17203
89,17210
90,17217
91,17238
92,17247
93,17261
94,17300
95,17304
96,17314
97,17330
98,17391
99,17399
100,17403
101,17426
102,17428
103,17446
104,17479
105,17481
106,17516
107,17525
108,17538
109,17570
110,17594
111,17599
112,17620
113,17622
114,17632
115,17654
116,17664
117,17666
118,17684
119,17685
120,17689
121,17700
122,17718
123,17722
124,17734
125,17754
126,17781
127,17807
128,17854
129,17855
130,17862
131,17867
132,17908
133,17930
134,17940
135,17945
136,17957
137,17998
138,18041
139,18056
140,18112
141,18171
142,18174
143,18194
144,18226
145,18306
146,18328
147,18348
148,18351
