,customer,weight,round,length
0,"[105, 121, 102, 81, 17, 48, 56]","[2, 1, 4, 1, 2, 3, 2]",0,4060.8102890169994
1,"[53, 52, 133, 132, 134, 25, 51, 23, 84, 71, 28]","[1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2]",0,5829.571344108001
2,"[36, 37, 114, 10, 11, 111, 113, 112, 2]","[2, 2, 2, 2, 2, 1, 2, 1, 1]",0,2749.145846809
3,"[35, 103, 116, 15, 14, 115, 13, 46, 87, 54, 5, 55, 120]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",0,4691.4089101223
4,"[83, 6, 8, 77, 99, 7, 125, 65, 66, 59, 58, 123, 57]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",0,7869.376106776
5,"[31, 78, 100]","[1, 1, 1]",1,7187.313967811
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
