,customer,weight,round,length
0,"[173, 106, 107, 151, 15, 198, 197, 199, 105]","[1, 1, 1, 2, 6, 1, 1, 1, 1]",0,2177.6084235399
1,"[204, 205, 175, 176, 62, 212, 211, 69, 166, 147, 165, 203, 58]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0,2596.8144123412
2,"[5, 35, 6, 7, 113, 8, 67, 42, 180, 80, 141, 40, 4]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2515.3785636979
3,"[36, 207, 168, 143, 112, 111, 196, 26, 115, 110, 109, 47, 164, 139]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,2766.5332683729
4,"[135, 160, 136, 121, 120, 159, 59, 57, 171, 174, 104]","[1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2]",0,2405.117169665
5,"[55, 82, 132, 131, 122, 153, 189, 16, 188]","[1, 2, 1, 2, 1, 1, 5, 1, 1]",1,3887.5737706131004
6,"[154, 33, 34, 51, 182, 181, 119]","[3, 2, 1, 2, 1, 2, 1]",1,3756.9656743419996
7,"[101, 73, 178, 72, 108, 3, 126, 9, 149, 10, 116, 117, 19]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1,7998.985209441001
8,"[71, 184, 185, 183, 195, 194, 61, 89, 95, 1, 96, 93, 92, 187, 50]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,6441.975204961
9,"[210, 100, 83, 84, 156, 209, 186, 68, 66, 64, 179]","[2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2]",1,3774.4600184578
