,customer,weight,round,length
0,"[146, 133, 159, 16, 17, 18, 136, 102, 15]","[4, 1, 1, 3, 1, 1, 1, 1, 2]",0,2316.235738443
1,"[24, 73, 26, 25, 106, 61, 5, 20, 21, 68, 69, 147]","[2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,2393.2392012146
2,"[127, 128, 64, 65, 62, 105, 28, 47, 76, 74, 75, 46]","[1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1]",1,4097.4545592317
3,"[96, 87, 157, 84, 143, 14, 30, 80, 79, 108, 95, 81]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",1,3323.3362714144
4,"[78, 40, 91, 93, 48, 35, 72, 39, 57, 70, 55, 66]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1]",2,4553.301758789899
5,"[3, 126, 135, 83, 97, 98, 13, 152, 139, 156, 132]","[3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",2,3643.1569109714
6,"[154, 10, 120, 113, 9, 11, 90, 49, 34, 71, 109]","[1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1]",3,4665.088116453199
7,"[12, 153, 155, 117, 138, 137, 8, 116, 110, 54, 125, 129]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",3,4010.1708047734996
8,[],[],4,0.0
9,"[51, 22, 119, 103, 121, 122]","[1, 1, 1, 2, 1, 2]",4,6592.4620457500005
