,customer,weight,round,length
0,"[201, 193, 113, 1, 195, 10, 28, 26, 24, 151]","[1, 2, 2, 1, 1, 1, 1, 2, 3, 1]",0,3180.362007456399
1,"[6, 9, 145, 34, 163, 178, 179]","[1, 1, 1, 1, 9, 1, 1]",0,3154.555394498
2,"[160, 180, 103, 70, 111, 110]","[1, 2, 4, 4, 2, 2]",0,3743.685453623
3,"[177, 75, 99, 98, 97, 132, 107, 59]","[1, 2, 4, 2, 2, 1, 2, 1]",0,3737.1484488349997
4,"[185, 95, 143, 142, 141, 140, 120]","[1, 1, 1, 4, 2, 5, 1]",0,4262.301043467
5,[],[],1,0.0
6,[],[],1,0.0
7,[129],[1],1,1660.053498828
8,[],[],1,0.0
9,[],[],1,0.0
