,customer,weight,round,length
0,"[103, 35]","[2, 13]",0,1917.2821713399999
1,"[98, 99, 111, 43, 102, 66, 97, 96, 30, 29]","[1, 2, 1, 3, 1, 1, 2, 2, 1, 1]",0,2818.710515807
2,"[71, 18, 68, 55, 69, 24, 70, 86, 67, 5, 34, 32, 100]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,3947.2341860242
3,"[26, 112, 72, 59, 107, 15, 54, 89, 87, 47, 46, 53, 45]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4451.4183870925
4,"[63, 91, 114, 115, 116, 110, 44]","[1, 1, 1, 7, 1, 1, 3]",0,2599.2684303859996
5,[],[],1,0.0
6,"[73, 58, 106, 78, 108, 11, 60]","[2, 1, 1, 2, 1, 2, 5]",1,6286.799032131
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
