,BID
0,37821
1,37832
2,37837
3,37844
4,38050
5,38056
6,38071
7,38083
8,38093
9,38107
10,38123
11,38149
12,38150
13,38152
14,38177
15,38199
16,38204
17,38210
18,38218
19,38219
20,38225
21,38228
22,38232
23,38251
24,38267
25,38287
26,38305
27,38333
28,38347
29,38352
30,38357
31,38359
32,38369
33,38377
34,38378
35,38381
36,38414
37,38422
38,38433
39,38440
40,38443
41,38457
42,38469
43,38473
44,38497
45,38508
46,38515
47,38519
48,38533
49,38535
50,38539
51,38551
52,38555
53,38560
54,38591
55,38619
56,38620
57,38628
58,38638
59,38672
60,38674
61,38762
62,38770
63,38776
64,38782
65,38857
66,38871
67,38872
68,38886
69,38895
70,38910
71,38914
72,38933
73,38956
74,38962
75,38965
76,39004
77,39010
78,39051
79,39054
80,39067
81,39089
82,39093
83,39103
84,39124
85,39129
86,39133
87,39147
88,39157
89,39165
90,39180
91,39188
92,39220
93,39229
94,39234
95,39239
96,39240
97,39254
98,39264
99,39268
100,39278
101,39290
102,39312
103,39333
104,39364
105,39377
106,39383
107,39384
108,39386
109,39388
110,39441
111,39457
112,39466
113,39488
114,39535
115,39543
116,39556
117,39563
118,39578
119,39589
120,39594
121,39604
122,39612
123,39614
124,39621
125,39636
126,39640
127,39651
128,39785
129,39873
130,39910
131,39920
132,39944
133,39955
134,39975
135,39979
136,40009
137,40023
138,40063
139,40065
140,40081
141,40082
142,40088
143,40102
144,40109
145,40110
146,40124
147,40139
148,40146
149,40149
150,40175
151,40196
152,40197
153,40203
154,40210
155,40213
156,40220
157,40228
158,40240
159,40243
160,40254
161,40259
162,40271
163,40274
164,40277
165,40282
166,40307
167,40317
168,40333
169,40335
170,40337
171,40352
172,40355
173,40357
174,40364
175,40365
176,40367
177,40370
178,40389
179,40391
180,40395
181,40396
182,40398
183,40400
184,40402
185,40412
186,40414
187,40417
188,40443
189,40450
190,40454
191,40461
192,40462
193,40469
194,40474
195,40476
196,40480
197,40485
198,40502
199,40505
200,40507
201,40512
202,40521
203,40532
204,40544
205,40548
206,40550
207,40557
208,40563
209,40565
210,40567
211,40569
212,40570
213,40575
214,40577
215,40587
216,40588
217,40589
218,40590
219,40592
220,40593
221,40594
222,40608
223,40616
224,40618
225,40620
226,40624
227,40629
228,40638
229,40641
230,40643
231,40650
232,40651
233,40652
234,40655
235,40661
236,40669
237,40677
238,40679
239,40681
240,40685
241,40693
242,40697
243,40702
244,40704
245,40708
246,40709
247,40710
248,40711
249,40712
250,40714
251,40715
252,40721
253,40730
254,40744
255,40751
256,40761
257,40795
258,40805
259,40810
260,40816
261,40820
262,40823
263,40833
264,40834
265,40856
266,40862
267,40872
268,40896
269,40897
270,41062
271,41068
272,41095
273,41100
274,41213
275,41224
276,41504
