,CID
0,4752
1,4753
2,4758
3,4764
4,6269
5,12855
6,13397
7,13398
8,13399
9,13423
10,13494
11,13495
12,13496
13,13497
14,13503
15,13529
16,19962
17,19967
18,19968
19,20452
20,20453
21,20454
22,20455
23,20456
24,20457
25,20458
26,20466
27,20543
28,20544
29,20545
30,20584
31,20585
32,20586
33,20587
34,20588
35,20589
36,20590
37,20591
38,20592
39,20620
40,25728
41,25729
42,25730
43,26987
44,27254
45,27323
46,27428
47,27429
48,27431
49,27432
50,27452
51,27469
52,27470
53,27507
54,27508
55,27509
56,27510
57,27511
58,27512
59,34034
60,34035
61,34065
62,34546
63,34547
64,34548
65,34549
66,34550
67,34551
68,34552
69,34553
70,34554
71,34555
72,34556
73,34557
74,34558
75,34559
76,34566
77,34632
78,34633
79,34644
80,34645
81,34646
82,34673
83,34674
84,34716
85,41249
86,41250
87,41251
88,41252
89,41527
90,41528
91,41529
92,41792
93,41939
94,41940
95,49451
96,49452
97,49466
98,49587
99,49588
100,49589
101,49590
102,49591
103,52393
104,52394
105,52395
106,55842
107,55843
108,56409
109,56410
110,56411
111,56417
112,56418
113,56419
114,56420
115,56525
116,56526
117,56547
118,56558
119,56559
120,56576
121,56577
122,56578
123,62130
124,62131
125,62410
126,62696
127,62697
128,62698
129,62704
130,62705
131,62706
132,62714
133,62715
134,62716
135,62770
136,62771
137,62772
138,62773
139,62803
140,62850
