,BID
0,9016
1,9059
2,9338
3,9361
4,9381
5,9412
6,9417
7,9446
8,9449
9,9455
10,9473
11,9480
12,9483
13,9496
14,9512
15,9519
16,9522
17,9536
18,9565
19,9568
20,9569
21,9570
22,9574
23,9580
24,9590
25,9596
26,9601
27,9609
28,9625
29,9627
30,9652
31,9660
32,9663
33,9665
34,9670
35,9676
36,9678
37,9683
38,9686
39,9689
40,9693
41,9698
42,9705
43,9709
44,9713
45,9720
46,9721
47,9726
48,9743
49,9756
50,9762
51,9763
52,9767
53,9768
54,9770
55,9771
56,9772
57,9773
58,9782
59,9793
60,9796
61,9800
62,9822
63,9826
64,9831
65,9840
66,9842
67,9847
68,9851
69,9858
70,9861
71,9864
72,9884
73,9888
74,9889
75,9892
76,9903
77,9907
78,9909
79,9917
80,9919
81,9932
82,9945
83,9957
84,9958
85,9967
86,9969
87,9977
88,9978
89,9991
90,9992
91,9999
92,10000
93,10002
94,10004
95,10008
96,10009
97,10011
98,10012
99,10014
100,10034
101,10054
102,10059
103,10064
104,10069
105,10071
106,10080
107,10090
108,10104
109,10120
110,10128
111,10133
112,10134
113,10138
114,10157
115,10160
116,10203
117,10239
118,10264
119,10271
120,10292
121,10300
122,10328
123,10398
124,10406
125,10478
126,10481
127,10509
128,10529
129,10584
130,10596
131,10602
132,10635
133,10637
134,10643
135,10696
136,10699
137,10702
138,10712
139,10757
140,10812
141,10817
142,10891
143,10935
144,10960
145,10977
146,10991
147,10999
148,11020
149,11040
150,11045
151,11049
152,11076
153,11079
154,11080
155,11081
156,11096
157,11117
158,11134
159,11139
160,11143
161,11144
162,11147
163,11153
164,11174
165,11176
166,11183
167,11204
168,11229
169,11233
170,11259
171,11282
172,11309
173,11327
174,11361
175,11449
