,customer,weight,round,length
0,[6],[15],0,221.10299396
1,[6],[15],0,221.10299396
2,"[6, 0]","[2, 13]",1,857.1506604880001
3,[6],[15],1,221.10299396
4,"[42, 0]","[3, 12]",2,1269.2092905499999
5,"[7, 24, 41]","[2, 12, 1]",2,3226.7256119840004
6,"[44, 11, 34, 51, 9, 52, 47, 46, 45, 5, 4, 21, 13, 15, 14]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,5023.2971791480995
7,[24],[15],3,1435.693510688
8,"[13, 43, 54, 3, 2, 10, 20, 19, 23]","[1, 1, 2, 2, 1, 1, 1, 1, 5]",4,8524.335165657
9,[23],[15],4,3595.16342082
10,[],[],5,0.0
11,"[27, 18, 55, 16, 17, 25, 23]","[4, 1, 1, 1, 1, 1, 3]",5,7958.356898426001
