,customer,weight,round,length
0,"[12, 151, 157, 128, 156, 158, 29, 55, 81, 14, 53]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2]",0,3196.7539349054
1,"[25, 107, 106, 15, 3, 42, 126, 26]","[2, 1, 1, 2, 1, 2, 3, 3]",0,3354.692379349
2,"[19, 21, 155, 110, 108, 99, 100, 101, 13]","[1, 1, 3, 1, 1, 2, 2, 2, 2]",0,3116.3272659680006
3,"[40, 41, 121, 120, 119, 169, 1]","[3, 2, 4, 1, 2, 1, 2]",1,3329.3491139639996
4,"[109, 112, 7, 8, 9, 4, 85, 127, 27, 79, 141]","[1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1]",1,4120.4295327262
5,"[45, 96, 133, 95, 20, 17, 91, 93, 123, 139, 143, 144]","[4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4802.439141049
6,"[67, 23, 69, 136, 66, 118, 134, 46, 32, 33]","[1, 2, 2, 1, 3, 1, 2, 1, 1, 1]",2,4774.979771746
7,"[18, 154, 16, 132, 60, 130, 47, 137, 65, 64, 63]","[1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1]",2,4814.8565406776
8,"[124, 142, 125, 105, 145, 28, 5, 10, 122]","[2, 1, 1, 3, 1, 1, 2, 2, 2]",2,5584.407614244999
9,[],[],3,0.0
10,"[24, 34, 37]","[1, 1, 4]",3,2924.792004122
11,[],[],3,0.0
