,BID
0,20780
1,20814
2,20984
3,21116
4,21153
5,21238
6,21510
7,21533
8,21571
9,21586
10,21627
11,21631
12,21651
13,21659
14,21674
15,21687
16,21696
17,21744
18,21750
19,21757
20,21769
21,21791
22,21809
23,21817
24,21868
25,21905
26,21913
27,21958
28,21980
29,22015
30,22017
31,22019
32,22027
33,22046
34,22053
35,22057
36,22090
37,22104
38,22131
39,22133
40,22137
41,22197
42,22200
43,22201
44,22240
45,22266
46,22271
47,22321
48,22332
49,22333
50,22425
51,22439
52,22476
53,22494
54,22500
55,22527
56,22576
57,22593
58,22659
59,22694
60,22713
61,22747
62,22759
63,22769
64,22772
65,22779
66,22782
67,22793
68,22795
69,22812
70,22817
71,22830
72,22871
73,22883
74,22959
75,22977
76,22985
77,23004
78,23048
79,23057
80,23088
81,23097
82,23118
83,23122
84,23128
85,23136
86,23137
87,23189
88,23216
89,23267
90,23289
91,23302
92,23315
93,23320
94,23389
95,23437
