,customer,weight,round,length
0,"[130, 93, 58, 150, 109, 151, 41, 40, 39, 157, 61, 146, 91]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0,5397.0850000574
1,"[94, 106, 175, 174, 155, 135, 161, 154, 153, 156, 131]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3]",0,18508.915498757997
2,"[167, 117, 116, 140, 115, 57, 8, 7, 103, 47, 97, 2, 98, 99]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0,2370.9631165263
3,"[2, 6, 160, 45, 14, 5, 0, 62]","[2, 1, 1, 2, 2, 1, 1, 5]",1,2459.3843080120005
4,"[118, 90, 89, 129, 88, 36, 87, 70, 100, 51, 50]","[2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1]",1,2187.9416865884996
5,"[79, 80, 141, 55, 34, 35, 33, 120, 170, 169, 168]","[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1]",1,2710.6897819132
6,"[71, 122, 172, 67, 68, 69, 102, 101, 49, 63, 48, 37, 85]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",2,2763.5208960242003
7,"[52, 81, 83, 21, 27, 22, 163, 75, 74, 73, 64]","[1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2]",2,2250.9803766895993
8,"[145, 142, 143, 19, 107, 108, 59, 165, 164, 54, 53]","[2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1]",2,2988.3770497882006
9,[],[],3,0.0
10,[],[],3,0.0
11,"[66, 104, 125, 173, 126, 18]","[3, 3, 1, 2, 2, 1]",3,3196.7311362019996
