,CID
0,516
1,523
2,526
3,528
4,529
5,530
6,531
7,535
8,536
9,784
10,785
11,924
12,925
13,1423
14,1424
15,1548
16,1550
17,1551
18,1562
19,1566
20,1567
21,1568
22,2154
23,2155
24,2160
25,2532
26,2533
27,2551
28,2805
29,2806
30,15118
31,15119
32,15120
33,15121
34,15122
35,15123
36,15125
37,15126
38,15127
39,15128
40,15129
41,15130
42,15131
43,15132
44,15133
45,15135
46,15140
47,15143
48,15145
49,15146
50,15155
51,15229
52,15230
53,15364
54,15478
55,15547
56,15577
57,15578
58,21524
59,22107
60,22108
61,22109
62,22110
63,22111
64,22112
65,22113
66,22155
67,22157
68,22158
69,22159
70,22160
71,22284
72,22437
73,22500
74,28424
75,28425
76,28426
77,28950
78,28951
79,28952
80,28953
81,28954
82,28955
83,28956
84,28957
85,28967
86,28968
87,28970
88,28971
89,28972
90,28973
91,28974
92,28975
93,28976
94,28977
95,28978
96,29000
97,29061
98,29066
99,29145
100,29265
101,31429
102,36017
103,36018
104,36672
105,36674
106,36675
107,36676
108,36677
109,36678
110,36679
111,36680
112,36682
113,36683
114,36684
115,36685
116,36686
117,36687
118,36822
119,36823
120,36941
121,37106
122,37107
123,37108
124,43470
125,43471
126,43472
127,43473
128,43474
129,43475
130,43476
131,43477
132,43478
133,43480
134,43481
135,43482
136,43483
137,43484
138,43485
139,43486
140,43487
141,43488
142,43489
143,43490
144,43491
145,43492
146,43493
147,43604
148,43606
149,43610
150,43866
151,43867
152,43871
153,44006
154,44067
155,44068
156,51081
157,51086
158,51087
159,51089
160,51090
161,51091
162,51092
163,51093
164,51094
165,51095
166,51096
167,51097
168,51098
169,51100
170,51103
171,51105
172,51106
173,51107
174,51108
175,51109
176,51111
177,51112
178,51113
179,51114
180,51115
181,51116
182,51117
183,51118
184,51119
185,51120
186,51121
187,51122
188,51123
189,51124
190,51126
191,51127
192,51128
193,51129
194,51130
195,51131
196,51132
197,51133
198,51134
199,51135
200,51136
201,51137
202,51138
203,51140
204,51357
205,51590
206,51592
207,54198
208,54199
209,54200
210,54201
211,54204
212,57829
213,57830
214,57831
215,57832
216,57833
217,57836
218,57837
219,57838
220,57840
221,57841
222,57842
223,57843
224,57844
225,57845
226,57846
227,57847
228,57848
229,57849
230,57850
231,57851
232,57852
233,57853
234,57854
235,57855
236,58018
237,58308
238,58309
239,58311
240,63897
241,63898
242,63899
243,64335
244,64336
245,64337
246,64338
247,64339
248,64343
249,64344
250,64345
251,64346
252,64347
253,64348
254,64349
255,64354
256,64356
257,64357
258,64358
259,64359
260,64360
261,64362
262,64363
263,64479
264,64541
265,64542
266,64675
267,64722
