,customer,weight,round,length
0,"[14, 13, 81, 82, 25, 24, 42, 43, 44]","[2, 2, 2, 1, 2, 1, 1, 2, 2]",0,3399.107465762
1,"[21, 22, 33, 113, 32, 3, 31, 46, 139, 138]","[1, 2, 1, 2, 1, 2, 1, 3, 1, 1]",0,2956.0552880230002
2,"[6, 78, 77, 16, 15, 84, 83, 123, 26]","[1, 3, 1, 2, 2, 2, 2, 1, 1]",0,3364.417767637
3,"[39, 38, 116, 102, 100, 99, 88, 134, 89, 65, 66]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2]",0,3330.0355271509998
4,"[45, 49, 40, 36, 19, 4, 137, 136, 135]","[1, 3, 2, 2, 2, 2, 1, 1, 1]",0,3395.360155486
5,"[34, 97, 20, 101, 85, 37, 133]","[1, 3, 3, 2, 1, 3, 2]",1,5334.326959323
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[64, 80, 12]","[3, 1, 4]",1,3036.553361358
