,BID
0,27236
1,27256
2,27284
3,27287
4,27351
5,27361
6,27369
7,27384
8,27392
9,27426
10,27430
11,27455
12,27456
13,27480
14,27500
15,27523
16,27530
17,27561
18,27585
19,27610
20,27617
21,27652
22,27677
23,27687
24,27714
25,27743
26,27777
27,27787
28,27811
29,27852
30,27886
31,27911
32,27940
33,27952
34,27983
35,28010
36,28047
37,28093
38,28111
39,28121
40,28149
41,28176
42,28216
43,28233
44,28270
45,28290
46,28346
47,28377
48,28393
49,28414
50,28437
51,28455
52,28514
53,28535
54,28567
55,28597
56,28644
57,28687
58,28704
59,28722
60,28748
61,28760
62,28816
63,28867
64,28893
65,28958
66,28981
67,29001
68,29036
69,29099
70,29123
71,29153
72,29158
73,29180
74,29216
75,29219
76,29244
77,29265
78,29279
79,29321
80,29353
81,29378
82,29402
83,29461
84,29519
85,29533
86,29540
87,29595
88,29624
89,29640
90,29654
91,29682
92,29688
93,29707
94,29710
95,29726
96,29745
97,29764
98,29792
99,29800
100,29829
101,29860
102,29864
103,29896
104,29926
105,30032
106,30039
107,30040
108,30054
109,30089
110,30094
111,30098
112,30152
113,30173
114,30209
115,30212
116,30225
117,30239
118,30250
119,30271
120,30286
121,30295
122,30365
123,30380
124,30420
125,30422
126,30428
127,30436
128,30460
129,30469
130,30504
131,30508
132,30560
133,30566
134,30624
135,30630
136,30639
137,30709
138,30710
139,30749
140,30757
141,30770
142,30782
143,30785
144,30800
145,30804
146,30823
147,30832
148,30835
149,30866
150,30889
151,30908
152,30935
153,30944
154,30958
155,30997
156,31008
157,31053
158,31057
159,31082
160,31094
161,31100
162,31112
163,31136
164,31137
165,31140
166,31142
167,31151
168,31155
169,31160
170,31167
171,31234
172,31262
173,31278
174,31310
175,31323
176,31324
177,31377
178,31418
179,31424
180,31449
181,31455
182,31485
183,31486
184,31513
185,31553
186,31579
187,31597
188,31600
189,31636
190,31642
191,31677
192,31714
193,31748
194,31755
195,31782
196,31813
197,31872
198,31875
199,31988
200,32087
201,32092
