,customer,weight,round,length
0,"[30, 117, 125, 182, 162, 23, 94, 29, 161, 177, 147]","[1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1]",0,10036.017967595999
1,[57],[15],0,8729.13493398
2,"[15, 141, 83, 158, 38, 85, 62, 86, 87, 71, 61, 60]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1]",0,9035.065998090999
3,"[74, 113, 73, 31, 51, 52, 114, 115, 34, 70, 69, 58]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,3687.3128015959996
4,"[65, 53, 126, 119, 67, 104, 144, 145, 68]","[1, 1, 1, 1, 2, 1, 2, 3, 3]",1,2973.1641647079996
5,"[146, 43, 41, 121, 137, 6, 4, 54, 55, 2, 1, 96, 97, 111]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1,10177.908075317
6,"[175, 46, 149, 131, 132, 99, 128, 103, 100, 105, 101]","[2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1]",1,2636.2684899957994
7,"[150, 173, 3, 107, 143]","[1, 4, 3, 4, 3]",1,5961.205130490999
8,[],[],2,0.0
9,[],[],2,0.0
10,[5],[1],2,10388.59014704
11,[],[],2,0.0
