,CID
0,1441
1,1442
2,1443
3,2570
4,2571
5,3126
6,3127
7,3129
8,3130
9,3131
10,3132
11,3133
12,3134
13,3136
14,3137
15,3138
16,3139
17,9295
18,9296
19,9297
20,9298
21,9299
22,9300
23,9301
24,9302
25,9303
26,9304
27,9305
28,9306
29,9307
30,9336
31,9337
32,9609
33,9611
34,9612
35,9613
36,9614
37,9615
38,9616
39,9617
40,9618
41,9619
42,9620
43,9621
44,9622
45,9623
46,9624
47,9625
48,9628
49,9630
50,9631
51,9632
52,9633
53,9634
54,9635
55,9754
56,9755
57,9756
58,9768
59,9769
60,9770
61,9771
62,11272
63,11973
64,12201
65,12202
66,12203
67,12204
68,12205
69,12206
70,12576
71,16251
72,16252
73,16253
74,16255
75,16442
76,16443
77,16444
78,16445
79,16457
80,18670
81,19027
82,19061
83,19281
84,19282
85,19283
86,19284
87,19684
88,23155
89,23156
90,23278
91,23279
92,23285
93,23286
94,23287
95,23288
96,24459
97,25155
98,25544
99,25972
100,26096
101,26097
102,26098
103,30243
104,30244
105,30250
106,30349
107,30373
108,32361
109,32362
110,33276
111,33298
112,33299
113,37788
114,37789
115,37790
116,37793
117,37794
118,37795
119,37796
120,37799
121,38002
122,38003
123,38004
124,38005
125,38006
126,38007
127,38017
128,39388
129,39792
130,39793
131,39794
132,40127
133,40623
134,40642
135,40643
136,40644
137,40645
138,40966
139,44681
140,44682
141,44698
142,44701
143,44707
144,44715
145,44719
146,44723
147,44736
148,45100
149,45101
150,45102
151,45103
152,45104
153,45105
154,45106
155,45107
156,45109
157,45110
158,45111
159,45112
160,45113
161,45114
162,45115
163,45116
164,45117
165,45118
166,45136
167,45137
168,45138
169,45139
170,45317
171,45318
172,45319
173,45320
174,45321
175,45322
176,45323
177,45324
178,45325
179,45339
180,45341
181,47437
182,48080
183,48081
184,48354
185,48355
186,48357
187,48358
188,48359
189,48361
190,48362
191,52479
192,52480
193,52626
194,52627
195,53818
196,54663
197,55276
198,55277
199,55278
200,55279
201,55281
202,55581
203,59063
204,59064
205,59065
206,59066
207,59067
208,59068
209,59069
210,59070
211,59071
212,59072
213,59077
214,59078
215,59079
216,59080
217,59081
218,59168
219,59169
220,61424
