,customer,weight,round,length
0,"[104, 103, 102, 79, 49, 48, 90, 68, 67, 99]","[1, 1, 2, 1, 1, 2, 1, 3, 1, 2]",0,4191.1510433121
1,"[71, 43, 44, 45, 46, 70, 106, 93, 92, 95, 47]","[1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1]",0,4150.155959479001
2,"[73, 84, 29, 28, 57, 56, 58, 74, 59]","[1, 1, 1, 2, 1, 2, 1, 1, 5]",0,1602.1409076598
3,"[72, 80, 81, 63, 64]","[3, 3, 1, 4, 4]",0,1791.177233624
4,"[66, 42, 41, 62, 82, 55]","[2, 3, 2, 1, 5, 2]",0,3525.7737273079997
5,[],[],1,0.0
6,[],[],1,0.0
7,"[65, 80, 53, 60]","[1, 3, 1, 1]",1,4905.021831521499
8,[],[],1,0.0
9,[],[],1,0.0
