,BID
0,36544
1,36580
2,36582
3,36669
4,36679
5,36691
6,36703
7,36705
8,36713
9,36724
10,36732
11,36737
12,36743
13,36747
14,36748
15,36749
16,36753
17,36767
18,36771
19,36774
20,36782
21,36784
22,36786
23,36804
24,36811
25,36815
26,36826
27,36830
28,36832
29,36840
30,36842
31,36843
32,36845
33,36856
34,36870
35,36878
36,36884
37,36897
38,36911
39,36914
40,36917
41,36927
42,36937
43,36971
44,36975
45,36987
46,36995
47,36998
48,36999
49,37002
50,37006
51,37019
52,37030
53,37032
54,37040
55,37052
56,37053
57,37060
58,37065
59,37072
60,37074
61,37076
62,37087
63,37088
64,37091
65,37120
66,37127
67,37133
68,37136
69,37149
70,37153
71,37156
72,37168
73,37180
74,37188
75,37241
76,37332
77,37473
78,37740
