,customer,weight,round,length
0,"[29, 23, 67, 19, 71, 89, 90, 21, 93, 0, 72]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3]",0,3091.836427978
1,"[30, 81, 79, 75, 39, 82]","[1, 2, 6, 3, 2, 1]",0,1278.0669581918
2,"[80, 6, 97, 95, 94, 73, 31, 96, 22, 42, 41, 68]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2]",0,1748.1424544734
3,"[83, 60, 84, 85, 86, 36, 34, 33, 62, 77, 76]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2]",0,2193.9581226096
4,"[53, 49, 50, 66, 88, 65, 55, 70]","[2, 1, 1, 2, 2, 1, 3, 3]",0,2480.0965890691
5,[],[],1,0.0
6,"[54, 58, 47, 28]","[3, 1, 1, 3]",1,4463.797234814
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
