,customer,weight,round,length
0,"[105, 28, 41, 5, 10, 122, 121]","[3, 1, 1, 2, 2, 2, 4]",0,4512.651024351
1,"[101, 141, 125, 145, 79, 27, 127, 85, 41, 4, 9, 120]","[1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1]",1,5043.7803857909985
2,"[126, 119, 169, 8, 3, 40, 101, 144, 14]","[3, 2, 1, 1, 1, 3, 1, 1, 2]",2,3941.8414965859997
3,"[1, 7, 26, 100, 143, 123, 55, 81, 13]","[2, 2, 3, 2, 1, 1, 1, 1, 2]",3,4225.974764206
4,"[53, 93, 124, 142, 139, 25, 112, 118, 15, 42]","[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]",4,5188.445884879001
5,"[128, 29, 91, 151, 12, 109, 33, 46, 32, 134, 99]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2]",5,4816.192364167
6,"[157, 156, 158, 17, 18, 155, 19, 133, 21, 110, 107, 106, 108]","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",6,3882.364077238401
7,"[45, 67, 137, 66, 63, 96, 95, 20, 16, 154]","[4, 1, 1, 3, 1, 1, 1, 1, 1, 1]",7,4509.415367644
8,"[23, 69, 34, 136, 137, 65, 47, 64, 130, 60, 132]","[2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1]",8,3985.9846110341
9,"[69, 24, 37]","[1, 1, 4]",9,2906.7069727319995
