,customer,weight,round,length
0,"[51, 53, 58, 59, 241, 156, 240, 239, 60, 52]","[4, 1, 2, 1, 2, 1, 1, 1, 1, 1]",0,2536.5829565159006
1,"[22, 61, 214, 25, 158, 21, 244, 245, 247, 71, 177]","[1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]",0,3535.3905531104006
2,"[206, 147, 65, 64, 242, 63, 62, 174, 157, 66]","[1, 2, 2, 1, 1, 1, 1, 1, 2, 3]",0,2921.298417825499
3,"[210, 119, 36, 10, 9, 154, 223, 39, 224, 140, 202, 227, 15]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,6721.323347706
4,"[241, 48, 45, 189, 98, 97, 167, 46, 47, 44, 96, 99, 219]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,5064.693010921299
5,"[237, 236, 134, 207, 131, 133, 170, 208, 183, 101, 100, 216]","[1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1]",1,4198.2104653202
6,"[83, 11, 12, 234, 235, 8, 7, 169, 233, 232, 90]","[1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1]",2,4843.144528911999
7,"[1, 144, 155, 153, 171, 151, 89, 6, 5, 142, 136, 138]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]",2,6385.944963239
8,"[107, 30, 111, 37, 35, 38, 211]","[1, 1, 2, 2, 5, 1, 3]",2,3459.1757726395
9,"[110, 109, 115, 114, 112, 113, 106, 55]","[1, 1, 1, 1, 1, 1, 1, 1]",3,3851.181941652
10,"[121, 256, 27, 253, 252, 29, 160, 18, 159, 19, 32, 73, 255]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",3,5829.713922513602
11,"[124, 196, 123, 78, 75, 33, 260, 168, 248, 249, 250]","[1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2]",3,10313.432759942
