,customer,weight,round,length
0,"[47, 77, 39, 38, 31, 56, 58, 25]","[2, 4, 1, 1, 3, 2, 1, 1]",0,1957.3582782638
1,[18],[15],0,1407.683026612
2,"[18, 4, 84, 85, 79]","[7, 4, 2, 1, 1]",0,2061.2615384718
3,"[52, 40, 98, 74, 59]","[2, 1, 1, 1, 10]",0,2061.120837752
4,[18],[15],0,1407.683026612
5,"[89, 100, 46, 26, 8, 97, 9, 10, 27]","[1, 2, 1, 1, 1, 2, 2, 4, 1]",1,3915.8192292999997
6,"[60, 18]","[2, 3]",1,2703.874127386
7,[],[],1,0.0
8,"[70, 49, 36, 35, 92, 28]","[10, 1, 1, 1, 1, 1]",1,3636.8556244950005
9,"[72, 86, 22, 70, 69]","[1, 2, 1, 10, 1]",1,3201.7392623080004
