,customer,weight,round,length
0,"[29, 78, 79, 102, 13, 45, 99, 0, 103]","[1, 1, 1, 1, 1, 6, 1, 1, 2]",0,3145.8195495600003
1,"[90, 10, 92, 2, 4, 5, 91, 12, 32, 34, 31, 66]","[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1]",0,6770.425470095999
2,"[81, 11, 55, 104, 93, 95, 20, 19, 72]","[3, 2, 2, 1, 1, 1, 2, 2, 1]",0,2567.0658652893003
3,"[50, 37, 36, 69]","[2, 1, 2, 10]",0,1098.959939468
4,"[24, 57, 83, 42, 43, 41, 84, 67]","[3, 2, 2, 1, 3, 1, 2, 1]",0,2681.8695920582004
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[38, 39, 51, 35]","[1, 1, 1, 1]",1,1411.7878661962002
9,[],[],1,0.0
