,customer,weight,round,length
0,"[216, 51, 206, 224, 39, 223, 154, 140, 202, 227, 15, 210]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,5613.162418790001
1,"[1, 90, 144, 138, 51, 147, 37, 36, 119, 211]","[1, 1, 1, 1, 1, 2, 2, 1, 2, 3]",1,6937.615501642
2,"[83, 107, 30, 53, 52, 58, 65, 101, 131, 236, 237, 153, 155]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1]",2,7185.583157049799
3,"[183, 100, 48, 207, 60, 65, 66, 35, 111]","[1, 1, 1, 1, 1, 1, 2, 5, 2]",3,6831.352060126
4,"[66, 22, 64, 59, 239, 219, 98, 134, 170, 208, 142, 151, 171]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",4,7331.8850086468
5,"[38, 110, 240, 156, 242, 45, 189, 97, 133, 89, 136]","[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2]",5,10064.4679685024
6,"[109, 241, 177, 157, 62, 63, 25, 214, 61, 96, 167]","[1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1]",6,7936.272730069999
7,"[71, 247, 244, 21, 245, 174, 99, 44, 47, 46, 248, 249, 121]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",7,7337.546885410199
8,"[158, 115, 114, 112, 113, 106, 55, 256, 255, 27, 253, 250]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",8,10097.202157922999
9,"[10, 9, 11, 12, 234, 235, 8, 7, 6, 32, 160, 29, 252]","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",9,7140.3467810196
10,"[168, 169, 233, 232, 5, 73, 18, 19]","[4, 3, 1, 1, 2, 1, 2, 1]",10,7606.8106740606
11,"[159, 124, 196, 123, 78, 75, 33, 260]","[1, 1, 1, 1, 1, 1, 1, 1]",11,11771.501165129997
