,BID
0,35349
1,35358
2,35367
3,35386
4,35390
5,35407
6,35434
7,35438
8,35443
9,35460
10,35471
11,35491
12,35492
13,35548
14,35556
15,35571
16,35577
17,35596
18,35606
19,35609
20,35635
21,35638
22,35651
23,35656
24,35657
25,35664
26,35665
27,35676
28,35683
29,35698
30,35704
31,35720
32,35739
33,35743
34,35752
35,35778
36,35792
37,35800
38,35813
39,35820
40,35825
41,35827
42,35854
43,35858
44,35901
45,35999
46,36096
47,36129
48,36167
49,36173
50,36183
51,36223
52,36227
53,36251
54,36276
55,36309
56,36336
57,36344
58,36345
59,36350
60,36359
61,36368
62,36398
63,36402
64,36418
65,36422
66,36425
67,36430
68,36451
69,36464
70,36483
71,36492
72,36505
73,36509
74,36520
75,36522
76,36542
77,36547
78,36554
79,36559
80,36566
81,36571
82,36578
83,36592
84,36604
85,36625
86,36635
87,36636
88,36641
89,36647
90,36648
91,36652
92,36674
93,36675
94,36694
95,36709
96,36783
97,36809
98,36833
