,customer,weight,round,length
0,"[72, 71, 51, 79, 1, 52, 3, 4, 74, 14]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 4]",0,3687.747388859
1,"[13, 5, 16, 8, 19, 9, 0, 81, 89, 90, 92, 11, 91, 29]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,9967.418033623
2,"[35, 34, 76, 31, 96, 23, 22, 21, 63, 64, 38, 40]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0,3429.3275822457003
3,"[42, 48, 41, 43, 47, 60, 46, 87, 44, 49]","[1, 1, 1, 2, 1, 2, 1, 2, 2, 2]",0,1743.7589909212002
4,"[67, 83, 66, 26, 54, 62, 39, 37]","[3, 4, 1, 1, 1, 3, 1, 1]",0,2980.0651837394994
5,[],[],1,0.0
6,[],[],1,0.0
7,[50],[1],1,7199.79730526
8,[],[],1,0.0
9,[],[],1,0.0
