,BID
0,38349
1,38355
2,38356
3,38454
4,38700
5,38724
6,38749
7,39227
8,39309
9,39542
10,39688
11,39895
12,39914
13,39960
14,40021
15,40040
16,40041
17,40097
18,40100
19,40112
20,40137
21,40148
22,40169
23,40170
24,40190
25,40206
26,40207
27,40208
28,40214
29,40217
30,40235
31,40241
32,40242
33,40261
34,40266
35,40267
36,40268
37,40280
38,40284
39,40295
40,40303
41,40308
42,40319
43,40324
44,40339
45,40341
46,40344
47,40345
48,40348
49,40356
50,40366
51,40377
52,40397
53,40409
54,40411
55,40416
56,40419
57,40422
58,40429
59,40438
60,40445
61,40447
62,40464
63,40470
64,40471
65,40475
66,40488
67,40490
68,40500
69,40501
70,40508
71,40513
72,40516
73,40522
74,40535
75,40541
76,40553
77,40556
78,40559
79,40564
80,40572
81,40585
82,40600
83,40603
84,40604
85,40614
86,40621
87,40634
88,40642
89,40656
90,40658
91,40668
92,40676
93,40688
94,40689
95,40691
96,40692
97,40694
98,40699
99,40700
100,40716
101,40719
102,40722
103,40724
104,40727
105,40728
106,40729
107,40740
108,40741
109,40750
110,40760
111,40762
112,40764
113,40766
114,40767
115,40768
116,40769
117,40770
118,40775
119,40776
120,40779
121,40781
122,40786
123,40787
124,40797
125,40801
126,40804
127,40807
128,40809
129,40812
130,40814
131,40826
132,40829
133,40832
134,40842
135,40843
136,40848
137,40853
138,40855
139,40858
140,40860
141,40864
142,40869
143,40873
144,40876
145,40878
146,40882
147,40884
148,40887
149,40891
150,40894
151,40906
152,40909
153,40911
154,40913
155,40916
156,40917
157,40920
158,40922
159,40925
160,40927
161,40928
162,40929
163,40938
164,40941
165,40943
166,40945
167,40950
168,40952
169,40954
170,40959
171,40962
172,40967
173,40969
174,40978
175,40985
176,40988
177,40995
178,40996
179,40997
180,41002
181,41020
182,41021
183,41025
184,41027
185,41032
186,41034
187,41035
188,41036
189,41042
190,41044
191,41052
192,41065
193,41072
194,41077
195,41081
196,41084
197,41085
198,41092
199,41093
200,41109
201,41114
202,41117
203,41120
204,41132
205,41136
206,41139
207,41144
208,41148
209,41153
210,41159
211,41163
212,41164
213,41169
214,41173
215,41187
216,41189
217,41196
218,41204
219,41206
220,41209
221,41218
222,41227
223,41231
224,41235
225,41239
226,41240
227,41241
228,41248
229,41282
230,41284
231,41289
232,41292
233,41295
234,41297
235,41306
236,41311
237,41319
238,41329
239,41331
240,41335
241,41359
242,41360
243,41361
244,41367
245,41376
246,41380
247,41391
248,41396
249,41403
250,41405
251,41406
252,41407
253,41408
254,41412
255,41419
256,41422
257,41425
258,41429
259,41433
260,41442
261,41444
262,41447
263,41456
264,41494
265,41529
266,41535
267,41552
268,41557
269,41562
270,41573
271,41581
272,41586
273,41593
274,41607
275,41614
276,41620
277,41653
278,41685
279,41695
280,41711
281,41783
282,41790
283,41876
284,41924
285,41926
286,41939
287,41960
288,41976
289,41999
290,42005
291,42011
292,42016
293,42029
294,42034
295,42040
296,42048
297,42092
298,42104
299,42106
300,42130
301,42151
302,42243
303,42432
304,42555
305,42819
306,42949
307,42981
308,43024
309,43052
310,43068
311,43101
312,43117
313,43172
314,43184
315,43434
316,43443
317,43448
318,43461
319,43478
320,43488
321,43495
322,43500
323,43523
324,43527
325,43533
326,43535
327,43537
328,43540
329,43541
330,43549
331,43551
332,43556
333,43561
334,43565
335,43567
336,43571
337,43572
338,43573
339,43578
340,43581
341,43582
342,43583
343,43585
344,43586
345,43588
346,43590
347,43591
348,43594
349,43595
350,43596
351,43597
352,43598
353,43599
354,43600
355,43601
356,43608
357,43610
358,43611
359,43613
360,43615
361,43616
362,43620
363,43621
364,43625
365,43626
366,43627
367,43628
368,43630
369,43631
370,43633
371,43637
372,43639
373,43640
374,43643
375,43646
376,43647
377,43648
378,43652
379,43653
380,43656
381,43657
382,43659
383,43661
384,43662
385,43663
386,43664
387,43665
388,43667
389,43669
390,43670
391,43672
392,43674
393,43675
394,43676
395,43678
396,43679
397,43680
398,43682
399,43685
400,43686
401,43687
402,43689
403,43691
404,43694
405,43695
406,43697
407,43699
408,43700
409,43701
410,43702
411,43704
412,43706
413,43709
414,43711
415,43712
416,43713
417,43715
418,43716
419,43717
420,43719
421,43720
422,43723
423,43725
424,43726
425,43727
426,43730
427,43732
428,43738
429,43741
430,43751
431,43755
432,43763
433,43764
434,43766
435,43771
436,43772
437,43774
438,43776
439,43783
440,43784
441,43786
442,43788
443,43793
444,43799
445,43805
446,43806
447,43893
448,43894
