,CID
0,930
1,933
2,934
3,1005
4,2333
5,2334
6,2335
7,2336
8,7105
9,7106
10,7107
11,7108
12,7109
13,7110
14,7111
15,7112
16,7113
17,7114
18,7115
19,7116
20,7117
21,7118
22,7119
23,7120
24,7121
25,7685
26,9288
27,9289
28,9290
29,9291
30,9292
31,9293
32,9294
33,9320
34,9322
35,9324
36,9325
37,9326
38,9327
39,9328
40,9329
41,9330
42,9331
43,9332
44,9333
45,9334
46,9335
47,9359
48,9360
49,9361
50,9362
51,9363
52,9364
53,9365
54,9366
55,9610
56,12175
57,12176
58,12177
59,12180
60,16058
61,16060
62,16061
63,16062
64,16063
65,16064
66,16066
67,16067
68,16070
69,16071
70,16218
71,19233
72,19243
73,19244
74,19247
75,19251
76,19254
77,19256
78,19386
79,22880
80,22881
81,22884
82,22886
83,22888
84,22953
85,22954
86,22955
87,22956
88,22957
89,22958
90,22959
91,22960
92,22961
93,22962
94,22963
95,22964
96,22965
97,22966
98,22967
99,22968
100,22969
101,22970
102,22971
103,22972
104,22973
105,23111
106,23112
107,26069
108,26070
109,26071
110,26169
111,26170
112,26171
113,26173
114,26419
115,29954
116,29955
117,29956
118,29957
119,29958
120,29959
121,29960
122,30202
123,30203
124,33266
125,37592
126,37593
127,37594
128,37595
129,37596
130,37597
131,37598
132,37599
133,37610
134,37611
135,37612
136,37613
137,37614
138,37615
139,37616
140,37617
141,37618
142,37619
143,37620
144,37621
145,37622
146,39763
147,40622
148,40690
149,44489
150,44490
151,44491
152,44492
153,44493
154,44603
155,44611
156,44615
157,44922
158,44944
159,44945
160,44946
161,45041
162,48335
163,48417
164,48624
165,52023
166,52024
167,52025
168,52026
169,52028
170,52029
171,52030
172,52031
173,52321
174,52322
175,52324
176,52327
177,52328
178,52330
179,52331
180,52332
181,52333
182,58728
183,58832
184,58834
185,58835
186,58836
187,58837
188,58839
189,58840
190,58841
191,58842
192,58843
193,58844
194,61553
195,61635
196,61636
197,61637
198,61807
