,customer,weight,round,length
0,"[171, 120, 73, 133, 114, 72, 113, 146, 112, 111]","[1, 2, 2, 3, 2, 1, 1, 1, 1, 1]",0,3296.3512051121
1,"[158, 157, 102, 103, 77, 148, 147, 76, 75]","[1, 1, 1, 1, 1, 1, 3, 5, 1]",0,1778.1026715417
2,"[63, 9, 10, 27, 26, 98, 25, 118, 30, 117]","[3, 1, 1, 1, 1, 1, 1, 1, 4, 1]",0,1819.0353421391997
3,"[59, 60, 61, 50, 74, 49, 48, 140, 19]","[1, 2, 3, 1, 1, 1, 1, 2, 3]",0,3986.1185490078005
4,"[143, 142, 52, 141, 22, 20, 23, 144, 145, 154]","[3, 2, 1, 1, 1, 2, 1, 2, 1, 1]",1,4354.8884669492
5,"[91, 89, 78, 54, 11, 149, 150, 107, 108, 16, 17, 18, 90]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",1,4886.4787275076
6,"[122, 123, 34, 33, 42, 43, 173, 57, 165, 40, 65, 85]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,5155.002373897999
7,"[171, 2, 152, 3, 1, 105, 106, 104, 124, 21, 92]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1]",1,7118.112468763899
8,"[167, 95, 96, 151, 136, 139, 137]","[3, 1, 1, 2, 1, 1, 1]",2,5866.372381435
9,"[160, 164, 163, 162, 32, 161]","[2, 2, 1, 2, 1, 2]",2,5284.154555321001
10,[],[],2,0.0
11,[],[],2,0.0
