,customer,weight,round,length
0,"[75, 73, 263, 203, 205, 206, 204, 76, 77]","[1, 2, 1, 2, 1, 2, 1, 3, 2]",0,12972.773714440003
1,"[202, 116, 115, 71, 74, 72, 201, 114, 261, 262, 46, 23]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2]",1,13891.6877624085
2,"[232, 233, 259, 150, 260, 153, 152, 68, 67, 230, 45, 43, 20, 19]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",2,17400.441992207998
3,"[30, 231, 70, 192, 190, 198, 44, 197, 191, 189]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",3,16979.470141488
4,"[239, 120, 27, 162, 161, 133, 124, 134, 265, 132]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 3]",4,5701.2235000954
5,"[49, 123, 122, 209, 157, 159, 160, 125, 121, 139, 6, 7]","[2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",5,25267.811279831498
6,"[59, 226, 221, 37, 219, 247, 34, 245, 69, 257, 196, 176, 248, 174]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",6,23708.305892944005
7,"[196, 107, 106, 140, 142, 177, 41, 84, 65, 66, 63]","[1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2]",7,28313.79683063
8,"[83, 118, 64, 181, 182, 227, 186, 188, 185, 187]","[1, 1, 2, 3, 1, 1, 1, 2, 2, 1]",8,26108.9953857746
9,[227],[4],9,24606.7557296
