,customer,weight,round,length
0,"[16, 32, 33, 34, 99, 101, 147, 151, 150, 116, 48, 30]","[1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",0,5059.3671243829995
1,"[157, 181, 35, 28]","[1, 1, 12, 1]",1,3204.22302776
2,[35],[15],2,2030.22290832
3,[35],[15],3,2030.22290832
4,[35],[15],4,2030.22290832
5,"[92, 35, 178]","[13, 1, 1]",5,2225.2327225090003
6,[92],[15],6,2191.41805376
7,[92],[15],7,2191.41805376
8,"[175, 160, 138, 41, 106, 129, 15, 176, 125, 112, 80, 173]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1]",8,5165.7765598079
9,"[24, 161, 163, 164, 7, 8, 10, 166]","[3, 5, 1, 2, 1, 1, 1, 1]",9,4806.6559052719995
10,[186],[1],10,1984.850800216
