,customer,weight,round,length
0,"[113, 2, 68, 95]","[11, 1, 1, 2]",0,2339.9348236729998
1,"[53, 41, 67, 42, 43, 119, 90, 50, 49, 117, 74, 73, 88, 77]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3340.721338332
2,"[44, 115, 60, 61, 114, 19, 39, 38, 24, 23]","[1, 1, 2, 1, 3, 1, 2, 2, 1, 1]",0,2747.303566306
3,"[62, 106, 37, 98, 34, 97, 128, 99, 96, 27]","[2, 1, 2, 2, 2, 1, 1, 1, 2, 1]",0,2720.3824491469
4,"[66, 94, 65, 35]","[1, 7, 6, 1]",0,2345.194619861
5,[],[],1,0.0
6,"[108, 25, 3, 118, 116, 10, 11, 14]","[1, 1, 4, 3, 1, 1, 3, 1]",1,4245.717845159001
7,"[26, 8, 28, 121, 45]","[2, 1, 1, 1, 3]",1,2944.8889347530003
8,[],[],1,0.0
9,"[69, 40, 93, 5, 124, 123, 87, 48]","[1, 3, 2, 3, 1, 1, 1, 1]",1,3312.6770745366994
