,customer,weight,round,length
0,"[74, 48, 97, 130, 96, 113, 43, 44, 52, 45, 46, 80, 41, 42]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,3316.868936135401
1,"[0, 2, 99, 14, 76, 19, 169, 18, 136, 149, 158, 148, 16]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,3329.458092891
2,"[98, 30, 106, 63, 64, 23, 166, 165, 163, 142, 13, 143]","[2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,4067.3973819640005
3,"[100, 7, 71, 128, 129, 167, 10, 75, 133, 135, 132, 131]","[1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1]",0,3481.9654890208994
4,"[145, 156, 108, 139, 112, 138, 65, 90, 26, 27, 70, 125]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]",0,3823.7729409009994
5,[],[],1,0.0
6,[],[],1,0.0
7,"[105, 104, 103, 22, 5]","[1, 1, 1, 3, 3]",1,4056.9097712580997
8,"[53, 54, 56, 161, 162, 66, 120, 67, 160, 84, 25]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4849.641364234001
9,[],[],1,0.0
