,customer,weight,round,length
0,"[103, 98, 122, 121, 142, 52, 141, 107, 81, 100, 82, 11, 153]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0,1807.1948060134
1,"[55, 56, 12, 13, 123, 14, 78, 77, 110, 109, 108, 152, 101, 102]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1748.6192112830001
2,"[154, 57, 25, 23, 83, 10, 9, 70, 99, 69, 139, 111, 52]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,2891.632746876
3,"[124, 15, 130, 104, 76, 144, 143, 120]","[2, 1, 1, 1, 1, 1, 2, 6]",1,1872.9853623887
4,"[138, 67, 112, 113, 66, 40, 90, 84, 114, 51, 75, 129, 125]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",2,4175.013653345
5,"[148, 48, 49, 126, 31, 59, 97, 118, 34, 38, 80, 22, 61, 71]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",2,3264.1075678109996
6,"[119, 73, 136, 135, 155, 19, 116, 37, 33]","[1, 1, 6, 1, 1, 1, 1, 2, 1]",3,3633.9126684569997
7,"[127, 131, 96, 95, 94, 26, 64, 92, 91, 147, 30, 27]","[1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1]",3,5224.935801825
8,[],[],4,0.0
9,"[17, 7]","[1, 1]",4,5333.2121743
