,customer,weight,round,length
0,[0],[15],0,1634.522375464
1,[0],[15],0,1634.522375464
2,[0],[15],0,1634.522375464
3,[0],[15],0,1634.522375464
4,[0],[15],0,1634.522375464
5,[0],[15],1,1634.522375464
6,[0],[15],1,1634.522375464
7,[0],[15],1,1634.522375464
8,[0],[15],1,1634.522375464
9,[0],[15],1,1634.522375464
10,[0],[15],2,1634.522375464
11,[0],[15],2,1634.522375464
12,[0],[15],2,1634.522375464
13,[0],[15],2,1634.522375464
14,[0],[15],2,1634.522375464
15,[0],[15],3,1634.522375464
16,[0],[15],3,1634.522375464
17,[0],[15],3,1634.522375464
18,[0],[15],3,1634.522375464
19,[0],[15],3,1634.522375464
20,[0],[15],4,1634.522375464
21,[0],[15],4,1634.522375464
22,[0],[15],4,1634.522375464
23,[0],[15],4,1634.522375464
24,[0],[15],4,1634.522375464
25,[0],[15],5,1634.522375464
26,[0],[15],5,1634.522375464
27,[0],[15],5,1634.522375464
28,[0],[15],5,1634.522375464
29,[0],[15],5,1634.522375464
30,[],[],6,0.0
31,[],[],6,0.0
32,[1],[1],6,20.7681330842
33,[],[],6,0.0
34,[],[],6,0.0
