,customer,weight,round,length
0,"[130, 25, 182, 89, 31, 90, 63]","[1, 1, 1, 1, 1, 7, 3]",0,4593.0734628066
1,"[95, 96, 40, 93, 44, 52, 23, 113, 94]","[1, 1, 1, 1, 1, 1, 1, 7, 1]",0,2829.1356824429995
2,"[143, 38, 118, 117, 121, 41, 122, 42, 125, 124, 123]","[1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2294.976895458
3,"[153, 90, 148, 70, 147]","[1, 11, 1, 1, 1]",0,1764.1657151855002
4,"[43, 14, 152, 60, 20, 140, 138]","[2, 1, 1, 2, 6, 1, 2]",1,7043.440106162
5,"[20, 56]","[12, 3]",1,5025.13112527
6,"[104, 30, 87, 155, 154, 84, 32, 83, 150, 164, 151, 103]","[1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1]",1,3684.5953707741996
7,"[24, 131, 149, 51, 132, 134, 48, 79, 176, 80, 179, 28, 181]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,4215.100540722
8,[],[],2,0.0
9,[],[],2,0.0
10,"[174, 165, 110, 67, 163, 69, 161, 68, 135, 160, 20]","[3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",2,8568.519245313999
11,[],[],2,0.0
