,BID
0,30767
1,30811
2,30980
3,31337
4,31432
5,31536
6,31630
7,31680
8,31751
9,31759
10,31794
11,31920
12,32039
13,32042
14,32052
15,32084
16,32164
17,32171
18,32204
19,32223
20,32225
21,32239
22,32247
23,32251
24,32252
25,32273
26,32276
27,32285
28,32299
29,32326
30,32391
31,32394
32,32403
33,32422
34,32429
35,32435
36,32438
37,32458
38,32466
39,32472
40,32474
41,32489
42,32508
43,32531
44,32538
45,32540
46,32555
47,32561
48,32590
49,32615
50,32635
51,32669
52,32683
53,32694
54,32695
55,32773
56,32780
57,32943
58,32980
59,32997
60,33031
61,33099
62,33114
63,33150
64,33190
65,33214
66,33249
67,33308
68,33316
69,33323
70,33332
71,33414
72,33443
73,33477
74,33543
75,33578
76,33631
77,33637
78,33685
79,33794
80,33892
81,33939
82,34443
83,34457
84,34541
85,34661
86,34671
87,34684
88,34692
