,customer,weight,round,length
0,"[53, 157, 110, 12, 108, 99, 100, 26, 13]","[2, 1, 1, 1, 1, 2, 2, 3, 2]",0,3025.4886036629996
1,"[25, 107, 42, 126, 14, 81, 151, 156, 158, 19]","[2, 1, 1, 3, 2, 1, 2, 1, 1, 1]",1,4290.0964359414
2,"[42, 106, 15, 3, 101, 55, 29, 128, 155, 21]","[1, 1, 2, 1, 2, 1, 1, 2, 3, 1]",2,5745.732254185001
3,"[17, 93, 144, 141, 27, 85, 40, 8, 169, 1, 109, 133]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1]",3,5358.930792962699
4,"[96, 95, 20, 91, 123, 27, 127, 4, 9, 120, 7, 112]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",4,6349.830929934
5,"[119, 121, 41, 79, 143, 139, 45]","[2, 4, 2, 1, 1, 1, 4]",5,5642.948426166
6,"[33, 46, 32, 5, 105, 124, 18, 16, 132, 67, 63]","[1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1]",6,8054.375200693
7,"[154, 142, 125, 145, 28, 10, 134, 118, 65, 47, 64, 130, 60]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]",7,8343.729523724
8,"[122, 66, 137, 136, 69, 23]","[2, 3, 5, 1, 2, 2]",8,5268.0664192330005
9,"[24, 34, 37]","[1, 1, 4]",9,2924.792004122
