,customer,weight,round,length
0,"[118, 39, 102, 91, 35, 90, 89, 87, 26]","[1, 3, 4, 1, 1, 1, 1, 1, 2]",0,2031.8067222369
1,"[36, 41, 71, 70, 69, 33, 115, 116]","[4, 2, 1, 1, 3, 2, 1, 1]",0,2023.6649280717997
2,"[114, 50, 124, 54, 121, 106, 107, 5, 30, 104, 85, 103]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3]",0,3034.9970363476
3,"[29, 28, 100, 128, 130, 129, 83, 98, 79, 48, 46]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1]",0,2391.1414179648
4,"[108, 72, 20, 21, 22, 82, 58, 38]","[4, 1, 1, 2, 2, 1, 1, 3]",1,4026.1074898613
5,"[15, 25, 110, 73, 7, 23, 6, 8, 43, 51, 44, 81, 45, 31]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3006.6539561714994
6,"[62, 63, 65, 77, 60, 94, 93, 57]","[3, 2, 1, 1, 2, 2, 1, 3]",1,3443.3686699930004
7,"[80, 49, 47, 99, 52, 112, 125]","[3, 2, 1, 1, 1, 5, 2]",1,4016.9846603749997
8,"[65, 67, 66, 64, 55, 127]","[1, 1, 1, 1, 1, 3]",2,3167.0696714478995
9,[],[],2,0.0
10,[],[],2,0.0
11,[],[],2,0.0
