,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],1,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],2,33.8146687494
5,[35],[15],2,33.8146687494
6,"[35, 92]","[7, 8]",3,228.824482946
7,[35],[15],3,33.8146687494
8,[92],[15],4,195.0098141966
9,[92],[15],4,195.0098141966
10,[92],[15],5,195.0098141966
11,[92],[15],5,195.0098141966
12,"[106, 132, 41, 140, 129, 176, 15, 178, 49, 146, 99, 157]","[2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",6,4538.723581269
13,"[92, 181]","[14, 1]",6,450.4293381193
14,[],[],7,0.0
15,"[24, 161, 186, 50, 151, 23, 146]","[3, 3, 1, 2, 2, 2, 1]",7,6678.270783891
