,customer,weight,round,length
0,"[19, 117, 116, 10, 149, 9, 126, 3, 108, 72, 178, 101, 83]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",0,7579.768070331001
1,"[89, 95, 1, 96, 93, 92, 187, 50, 73, 100, 84, 156, 209]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,6384.946047426401
2,"[166, 69, 186, 68, 141, 66, 64, 80, 180, 42, 67, 8, 113, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,2959.9929125548997
3,"[184, 185, 183, 61, 195, 194, 210, 211, 212, 62, 147, 175, 176, 205]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,5872.842018994799
4,"[135, 71, 174, 173, 36, 4, 5, 35, 6, 40, 165, 204, 203]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",2,4421.650225710299
5,"[139, 179, 164, 47, 109, 110, 115, 26, 196, 111, 112, 143, 207]","[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,3041.0935466019005
6,"[104, 199, 105, 106, 107, 151, 15, 168]","[2, 1, 1, 1, 1, 2, 6, 1]",3,3386.8133201189003
7,"[136, 121, 33, 34, 160, 159, 59, 57, 171, 58]","[1, 2, 2, 1, 2, 1, 1, 1, 2, 2]",3,2729.7163625949997
8,"[120, 119, 181, 51, 182, 188, 16, 189]","[1, 1, 2, 2, 1, 1, 1, 5]",4,4084.9259570648
9,"[197, 198, 55, 131, 132, 82, 153, 122, 154]","[1, 1, 1, 2, 1, 2, 1, 1, 3]",4,3675.9750842993
