,customer,weight,round,length
0,"[23, 38, 92, 61, 110, 77, 76, 29, 84, 100]","[2, 2, 1, 1, 3, 1, 1, 2, 1, 1]",0,2000003222.8809154
1,"[8, 7, 44, 97, 69]","[11, 1, 1, 1, 1]",0,2000001376.360081
2,[11],[15],1,2000000000.0
3,"[78, 43, 11]","[1, 1, 13]",1,2000001406.8805487
4,[11],[15],2,2000000000.0
5,[11],[15],2,2000000000.0
6,[11],[15],3,2000000000.0
7,[11],[15],3,2000000000.0
8,[11],[15],4,2000000000.0
9,[11],[15],4,2000000000.0
10,"[81, 53, 45, 113, 0, 72, 73, 13]","[1, 1, 1, 1, 1, 1, 2, 1]",5,2000002389.4869266
11,[],[],5,0.0
