,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],1,33.8146687494
5,[35],[15],1,33.8146687494
6,[35],[15],2,33.8146687494
7,[92],[15],2,195.0098141966
8,"[35, 92]","[7, 8]",2,228.824482946
9,[92],[15],3,195.0098141966
10,[92],[15],3,195.0098141966
11,[92],[15],3,195.0098141966
12,"[132, 41, 129, 178, 49, 106]","[1, 1, 2, 1, 2, 2]",4,2339.8371113450003
13,[92],[14],4,195.0098141966
14,"[181, 157, 99, 147, 146, 23, 151, 150]","[1, 1, 1, 1, 2, 2, 2, 1]",4,3005.426909543
